"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","BGD","Bangladesh","2015","2015",16046072,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","BGD","Bangladesh","2016","2016",13159490,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","BGD","Bangladesh","2017","2017",13169309,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","BGD","Bangladesh","2018","2018",12806211,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","BGD","Bangladesh","2019","2019",12746909,,
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","GNB","Guinea-Bissau","2014","2014",112228,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","40617","Western Asia and Northern Africa","2014","2014",44240503,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","40617","Western Asia and Northern Africa","2015","2015",44318095,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","40617","Western Asia and Northern Africa","2016","2016",47675105,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","40617","Western Asia and Northern Africa","2017","2017",47724362,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","40617","Western Asia and Northern Africa","2018","2018",47843628,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","40617","Western Asia and Northern Africa","2019","2019",48300272,,
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","PSE","Palestine","2014","2014",10991,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","PSE","Palestine","2015","2015",11401,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","PSE","Palestine","2016","2016",11113,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","PSE","Palestine","2018","2018",10033,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","ABW","Aruba","2018","2018",1000,"‡","UIS Estimation"
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","BEN","Benin","2018","2018",132476,"‡","UIS Estimation"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","GLP","Guadeloupe","2014","2014",1928,"‡","UIS Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40611","Asia (Eastern)","2014","2014",1087139,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40611","Asia (Eastern)","2015","2015",1000237,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40611","Asia (Eastern)","2016","2016",927917,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40611","Asia (Eastern)","2017","2017",868271,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40611","Asia (Eastern)","2018","2018",821017,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40611","Asia (Eastern)","2019","2019",767553,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","ZMB","Zambia","2018","2018",285071,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","VEN","Venezuela (Bolivarian Republic of)","2015","2015",731479,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","VEN","Venezuela (Bolivarian Republic of)","2016","2016",615388,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","ETH","Ethiopia","2017","2017",12483993,"‡","UIS Estimation"
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","MAR","Morocco","2018","2018",1513227,"‡","UIS Estimation"
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40619","Asia (Eastern and South-eastern)","2014","2014",60762812,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40619","Asia (Eastern and South-eastern)","2015","2015",58949786,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40619","Asia (Eastern and South-eastern)","2016","2016",57472422,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40619","Asia (Eastern and South-eastern)","2017","2017",55428611,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40619","Asia (Eastern and South-eastern)","2018","2018",53613204,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40619","Asia (Eastern and South-eastern)","2019","2019",52002160,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","SGP","Singapore","2014","2014",116396,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","SGP","Singapore","2015","2015",111644,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","SGP","Singapore","2016","2016",107216,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","SGP","Singapore","2017","2017",102597,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","SGP","Singapore","2018","2018",97918,,
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","GAB","Gabon","2018","2018",18272,"‡","UIS Estimation"
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","40606","Africa (Sub-Saharan) ","2014","2014",11526207,,
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","40606","Africa (Sub-Saharan) ","2015","2015",11798950,,
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","40606","Africa (Sub-Saharan) ","2016","2016",12038009,,
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","40606","Africa (Sub-Saharan) ","2017","2017",12624497,,
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","40606","Africa (Sub-Saharan) ","2018","2018",12843588,,
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","40606","Africa (Sub-Saharan) ","2019","2019",13122903,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40675","World","2014","2014",107832974,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40675","World","2015","2015",107205349,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40675","World","2016","2016",102121103,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40675","World","2017","2017",100038834,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40675","World","2018","2018",101284135,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","40675","World","2019","2019",99401477,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","UZB","Uzbekistan","2014","2014",,"n","Magnitude nil or negligible"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","UZB","Uzbekistan","2015","2015",,"n","Magnitude nil or negligible"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","UZB","Uzbekistan","2016","2016",,"n","Magnitude nil or negligible"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","UZB","Uzbekistan","2018","2018",4,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","ITA","Italy","2018","2018",3826,"‡","UIS Estimation"
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","NIC","Nicaragua","2015","2015",363191,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","MDV","Maldives","2014","2014",4806,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","MDV","Maldives","2016","2016",9047,,
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","ROU","Romania","2018","2018",190378,"‡","UIS Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","AZE","Azerbaijan","2014","2014",721,"+","National Estimation"
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","AZE","Azerbaijan","2015","2015",926,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","AZE","Azerbaijan","2016","2016",928,,
"ILLPOP_AG15T24","Youth illiterate population, 15-24 years, both sexes (number)","AZE","Azerbaijan","2017","2017",929,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40344","Small Island Developing States","2014","2014",4098582,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40344","Small Island Developing States","2015","2015",4119232,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40344","Small Island Developing States","2016","2016",4076281,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40344","Small Island Developing States","2017","2017",4109046,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40344","Small Island Developing States","2018","2018",4154511,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","40344","Small Island Developing States","2019","2019",4202099,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","MNG","Mongolia","2018","2018",15269,"‡","UIS Estimation"
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","TON","Tonga","2018","2018",212,"‡","UIS Estimation"
"ILLPOP_AG15T99","Adult illiterate population, 15+ years, both sexes (number)","ERI","Eritrea","2018","2018",470454,"‡","UIS Estimation"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","40612","Asia (Central)","2014","2014",19765,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","40612","Asia (Central)","2015","2015",19962,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","40612","Asia (Central)","2016","2016",20105,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","40612","Asia (Central)","2017","2017",20242,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","40612","Asia (Central)","2018","2018",22430,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","40612","Asia (Central)","2019","2019",20429,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","SYC","Seychelles","2018","2018",487,"‡","UIS Estimation"
"ILLPOP_AG15T24_F","Youth illiterate population, 15-24 years, female (number)","LKA","Sri Lanka","2016","2016",16560,,
"ILLPOP_AG15T24_F","Youth illiterate population, 15-24 years, female (number)","LKA","Sri Lanka","2017","2017",13352,,
"ILLPOP_AG15T24_F","Youth illiterate population, 15-24 years, female (number)","LKA","Sri Lanka","2018","2018",14986,,
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","BOL","Bolivia (Plurinational State of)","2015","2015",420504,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40530","Central and Eastern Europe","2014","2014",956496,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40530","Central and Eastern Europe","2015","2015",938453,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40530","Central and Eastern Europe","2016","2016",869921,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40530","Central and Eastern Europe","2017","2017",877194,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40530","Central and Eastern Europe","2018","2018",851294,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","40530","Central and Eastern Europe","2019","2019",833218,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","IRN","Iran (Islamic Republic of)","2014","2014",3083616,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","IRN","Iran (Islamic Republic of)","2016","2016",2937812,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","QAT","Qatar","2014","2014",152595,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","QAT","Qatar","2016","2016",131023,"‡","UIS Estimation"
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","QAT","Qatar","2017","2017",125067,"‡","UIS Estimation"
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","GTM","Guatemala","2014","2014",124658,,
"ILLPOP_AG25T64_M","Illiterate population, 25-64 years, male (number)","CMR","Cameroon","2018","2018",817160,"‡","UIS Estimation"
"ILLPOP_AG15T99_F","Adult illiterate population, 15+ years, female (number)","MAC","China, Macao Special Administrative Region","2016","2016",13929,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","GEO","Georgia","2014","2014",5077,,
"ILLPOP_AG15T99_M","Adult illiterate population, 15+ years, male (number)","GEO","Georgia","2017","2017",8462,,
"ILLPOP_AG25T64","Illiterate population, 25-64 years, both sexes (number)","NER","Niger","2018","2018",4360015,"‡","UIS Estimation"
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","40614","Asia (Western)","2014","2014",2948091,,
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","40614","Asia (Western)","2015","2015",2992022,,
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","40614","Asia (Western)","2016","2016",2552400,,
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","40614","Asia (Western)","2017","2017",3033701,,
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","40614","Asia (Western)","2018","2018",3102309,,
"ILLPOP_AG65T99_F","Elderly illiterate population, 65+ years, female (number)","40614","Asia (Western)","2019","2019",3144278,,
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","PER","Peru","2014","2014",116284,,
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","PER","Peru","2015","2015",106056,,
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","PER","Peru","2016","2016",108924,,
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","PER","Peru","2017","2017",119505,,
"ILLPOP_AG65T99_M","Elderly illiterate population, 65+ years, male (number)","PER","Peru","2018","2018",113399,,
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","VUT","Vanuatu","2014","2014",8930,"‡","UIS Estimation"
"ILLPOP_AG25T64_F","Illiterate population, 25-64 years, female (number)","VUT","Vanuatu","2018","2018",8107,"‡","UIS Estimation"
